VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/vZsVR4JMJ8
FerranteTim,2017-11-29 22:41:18,"Hartford, CT",Which man get his nails done?   A or B?   #nails #nailsofinstagram #nails💅 #nailsonfleek #nailstyle #menshealth… https://t.co/7lQ4lzqkvM
Mak4Makabeus,2020-03-21 02:36:41,Finland,"May God bless all the Cypriot public workers from the POLICE , BUS DRIVERS , DOCTORS &amp; NURSES that put their lives… https://t.co/J5hlimek6o"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/8JsARrmUmv
all512tv,2017-01-27 22:52:58,"Austin, TX","Updated 8:22 p.m. ET President Trump on Friday said states are well equipped to adequately test for COVID-19, a pos… https://t.co/iJhmxLhmjq"
jsnayak1,2015-11-02 16:19:44,"Hyderabad, India ","Dear Physios

Admist of This COVID -19  ?? 
What is our role as a Physiotherapist ??

Want to Know?

Do Attend 

*P… https://t.co/7iCsma94bO"
ParaCG_909,2011-08-07 19:04:48,"Rancho Cucamonga, C.A.","Don’t believe the hype! Showing my support for @corona ! Salud! #coronafamiliar #fuckcovid19 @ Rancho Cucamonga, Ca… https://t.co/h8y4kPOshC"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!… https://t.co/ggWMWqslXv
VirallyAds,2015-12-06 19:53:53,"Washington, DC",#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #TogetherAtHome ! https://t.co/aGqt3i5lA9
kapparikishan,2010-06-13 08:04:41,hyderabad,My work on SOCIAL DISTANCE in lock down period#crack covid -19#crack corona#stay home#stay life#stay safe#stay fit#… https://t.co/xogdOd884p
juanlarrazabal,2009-01-02 14:10:29,"Los Angeles, CA.",Keeping it safe with my boy @KennethLion at @thecomedystore time to go back to my trailer and meditate #covid… https://t.co/Nbaw78703s
VirallyAds,2015-12-06 19:53:53,"Washington, DC",#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus!… https://t.co/p2XcrYUt6h
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!… https://t.co/cwNxlMO2mp
CiroGutzmen,2010-01-21 06:12:48,"New York, NY","Pharmacy demand surges amid coronavirus crisis in Upper West Side Manhattan.
.
.

#nyc #newyork #newyorkcity… https://t.co/9i3UAfH3sg"
JCPerez1569,2010-05-24 04:53:21,NEW YORK,#apple &amp; #google join force to create new #coronavirus #trackingapp #sony #ps5 #limited #production #iphone afforda… https://t.co/3ns4Or5lU3
fr_immanuel,2017-05-28 00:15:51,Nigeria,"""SELF ISOLATED"": JOHN 20: 19-31

The disciples of Jesus had self isolated right from the passion and death of Jesus… https://t.co/I5ClAOhr1E"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤ I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a her… https://t.co/P1ox0bGUCE
casafoundation,2011-07-23 20:54:54,"Toronto, Ontario","17th April: Business Support Networks

Get quick access to COVID-19 Updates 

The Canada Emergency Response Benefit… https://t.co/iH6grvJHYU"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/rTghvqTDCY
DaiLeCafe15,2011-10-13 17:50:26,Philippines,"Sunday is dog grooming day. 
Welcome home Doc Paul. 
PUM graduate! 🤣😂 

#saynotodiscrimination #covid19 #chowchow… https://t.co/tEeGR1JUDj"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/P6e2NA3oOG
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!… https://t.co/kdaTuQcok7
VirallyAds,2015-12-06 19:53:53,"Washington, DC",#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #TogetherAtHome ! https://t.co/MgBcaiQMfk
jhumbrachtphoto,2012-02-23 21:22:33,on the road,"It was nice to see the shining sun today!

#actuallydetroit #mittenlove #puremichigan #detroitmichigan #covi̇d19… https://t.co/xYGBJE6f91"
_anilbahl,2009-07-28 03:34:17,"EMRS Lumla, Tawang. AP, India",#Rains invite some crispy food on the table. #AluParāthā with #LemonGingerSweetPickle #Ghee &amp; #Sauce makes a wonder… https://t.co/MLsXTY7Bfb
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/pXSGWMS4VS
CarlisioAC,2009-04-07 10:43:02,New York,"If you’re looking to keep the creative juices flowing, don’t let #covid  stop you.
Reach out !
#producer… https://t.co/4IjHPv82cV"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus!… https://t.co/gf6RK9BGjG
SpeechBubblePod,2014-02-27 20:24:42,"Toronto, ON. Canada","@speechbubblepod has a new sponsor. If you're hankering for some new comics in the days of COVID-19, check out the… https://t.co/Mt4vNR07BO"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!… https://t.co/JsYGDW63NT
rajsol29,2011-09-18 17:23:39,"RAJ GARDEN PLANTS,  Jodhpur ","Hello Friends
#RajGardenPlants #ROOKHRAJPAUDHSHALA
#memories #covid_19 #corona #IndiaFightsCorona #stayhome… https://t.co/nyBiDyEDo9"
jiminstruct54,2012-03-14 16:51:31,"Hammond, IN","What You Need to Know About Remdesivir, the Potential Coronavirus Drug by @SmithDanaG
in elemental… https://t.co/YkFa0tp5ru"
NameIsSashank,2012-03-16 01:09:06,"Poway, CA","Our Pride, Our Tricolor On Europe’s Iconic Matterhorn Mountain! Thankyou Switzerland For Showing Solidarity w/ Indi… https://t.co/o7ZJn3kBFA"
awcaisseoregon,2011-08-07 02:15:25, Oregon Springfield,"Find a good fight and stay home let’s kill this virus coronavirus stay home please stay home Namaste @ Eugene, Oreg… https://t.co/qrU5bF3u2o"
pidybi,2013-03-30 17:25:49,"Warszawa, Polska",#RT Hospital protects newborns from COVID-19 with face shields https://t.co/nZYDp0dlZD
iDevEshSinGh,2012-11-20 12:00:13,Noida,"It was at one time considered the seat of life; hence its name— liver, the thing we live with.
#hepatitis #liver#he… https://t.co/My7IEg8A55"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤ I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a her… https://t.co/E1HBlZ4tmF
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/hbQXNFnv3b
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/eDHtba3EWz
musicphill,2009-04-24 00:48:51,,Musicphill promotions #fashion statement and protection #the norm to go outside #traverse the streets of kingston J… https://t.co/ZNeQPTnJtg
DarrylHolliday,2012-03-10 23:55:57,"Coral Springs, FL",We need the #vibrainium and the purple pod flower's to give us #superhuman #strength of the #BlackPanther to rid us… https://t.co/0fjUXTcjdz
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!… https://t.co/GQ0ctTN8Y5
VirallyAds,2015-12-06 19:53:53,"Washington, DC",#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #TogetherAtHome ! https://t.co/HoiqUFHAXo
CHPOP,2010-04-26 01:09:10,Buenos Aires,Colonia #coloniadelsacramento #colonia #uruguay #quarentena #quarentine #cuarentena #coronavirus #covid19 #covid… https://t.co/IK3shchAw5
RivuSourav,2019-10-26 03:43:05,"Kolkata, India","Bhalo theko KOLKATA. 
#streetsofkolkata after 25 days of Nationwide #lockdown due to the #coronavirus #outbreak . W… https://t.co/GBMU0Mvso4"
GetGachugu,2012-04-23 21:09:35,"Dubai, United Arab Emirates","Thank you all for the Wonderful Birthday messages and wishes. It meant a lot.

Be positive and stop negative thinki… https://t.co/EjcKkSteO2"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/VFjuombjeX
VirallyAds,2015-12-06 19:53:53,"Washington, DC",#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus!… https://t.co/FcJu3vAhGd
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!… https://t.co/dCWHQhZ2sP
lagosfoodbank,2016-02-10 17:34:59,Lagos,"COVID-19 Frontline Heroes; Lagos Food Bank is a Place to be. 
A Place where like minds think less of themselves  to… https://t.co/dGJqqOMzIu"
CHPOP,2010-04-26 01:09:10,Buenos Aires,Colonia #coloniadelsacramento #colonia #uruguay #quarentena #quarentine #cuarentena #coronavirus #covid19 #covid… https://t.co/YbfAZRUA3V
GraphicEraHill1,2016-04-28 10:23:03,Uttarakhand,"Yet another feat by students of Graphic Era! 

Putting their education and skills to the best use possible, our alu… https://t.co/WuiAEtDSZ1"
ZairiHisham,2015-05-15 23:03:39,"Doha, Qatar","Morning Walk
#covid19 #stayhome #stayhealthy #wfh #socialdistancing @ Live in Qatar https://t.co/qb66ATASa3"
talkeechatlines,2015-08-26 17:39:44,USA,"Free Chat Lines! Social Distance on the phone!!!!! 712-432-2025

#covid #covid19 #socialdistance #socialdistancing… https://t.co/SJGDA12aGo"
iveymichele,2012-01-08 03:21:41,"Manhattan, NY","I agree  @Lesdoggg   !   #covid @ New York, New York https://t.co/G6JBniKvju"
tanmay_mahajan,2012-10-21 17:25:10,"Goa, India",Indian Red Cross Society Salcete branch COVID activity bulletin for 18th April 2020. @ Indian Red Cross Society Goa https://t.co/OuLV0HS0dE
hellofisher,2008-05-16 23:45:27,Canada & the internets.,Out for another quiet hike. Such a beautiful day in #Vancouver. #vizsla #covid @ Lynn Canyon Park https://t.co/tnbgceyk6E
AzliYusof,2009-08-28 07:01:36,Malaysia,"Please ensure you wear the right mask during this Covid-19 pandemic. Hihihihi
#covid19 #covid_19 #pandemic… https://t.co/W74MK6zVkY"
CHPOP,2010-04-26 01:09:10,Buenos Aires,Colonia #coloniadelsacramento #colonia #uruguay #quarentena #quarentine #cuarentena #coronavirus #covid19 #covid… https://t.co/IOk35UONzN
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤ I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a her… https://t.co/o9SoN8g4ZQ
imsidewan,2014-02-19 16:33:25,Bangladesh,Good morning 🌞 friends #doworkout #stayhealthy #covid19 @ Korak Mountain https://t.co/HBIv62t1JV
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/P1Dt2IJ0nf
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/BpWfYmC30i
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!… https://t.co/I0gMdg2bK2
VirallyAds,2015-12-06 19:53:53,"Washington, DC",#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #TogetherAtHome ! https://t.co/fQOETS4qKv
MelissaPederse,2009-04-22 16:57:24,"New Jersey, USA",Longtime Passaic County public servant dies from COVID-19 https://t.co/fjeeT1F8dC https://t.co/Oq73vHkwDZ
CHPOP,2010-04-26 01:09:10,Buenos Aires,Colonia #coloniadelsacramento #colonia #uruguay #quarentena #quarentine #cuarentena #coronavirus #covid19 #covid… https://t.co/Zh1e7lKPAc
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/RI3E5nUja5
VirallyAds,2015-12-06 19:53:53,"Washington, DC",#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus!… https://t.co/Bw2R6kzdo1
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!… https://t.co/1UlIVB1vEL
StephnyWilliams,2010-06-28 15:22:18,"Kalamazoo, MI","Today we gave it all away ..everything!  And then we went and restocked more.  

Make sure you send the word ""HI"" t… https://t.co/N9drHRLKRa"
RayGlennon,2013-06-03 00:53:48,"Columbia, MD",Thread https://t.co/tbm9rqFrd0
palsomnath,2009-12-22 11:58:38,"Kolkata, India","Protect your Self and Family first, which will protect the entire Society.  

Stay Home. Stay Safe. 

Call ESPAC to… https://t.co/MTPHKyoYqa"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!… https://t.co/pAc5Xlfte1
toddweinberger,2009-01-07 16:32:48,"Belgrade, Republic of Serbia","Wake Up With A Smile: Eggs⁣

#wakeupwithasmile #wuwas #smile #happy #happiness #goodmorning #art #smiling… https://t.co/7l1oKbmrWt"
MileHighBrendan,2008-08-26 01:02:03,"Denver, CO","Not today, Covid! 😂 @ Stapleton, Denver https://t.co/SnvuNfFfRe"
drnmalhotra,2010-05-02 16:34:57,agra,LETS REPAIR OUR PLANET...JUST STAY HOME AND LET THE POLICE...HEALTH WORKERS &amp; DOCTORS DO THE JOB ....please co-oper… https://t.co/xwIGCSBCjv
profluigimarino,2012-12-28 20:41:36,Chirurgo Oculista Milano Roma ,"How does #COVID19 kill?
Not only the lungs. The virus (or the host response to it) can injure other organs: heart a… https://t.co/1ardsZteum"
OnlyVinit,2010-07-14 12:17:01,"Pune, India",If he can why you can’t. Start exercise beat #CORONA #exercise #pull-ups #abs #masti #muscles #photography @ Kothrud https://t.co/E5QkLtdDV6
profluigimarino,2012-12-28 20:41:36,Chirurgo Oculista Milano Roma ,"How does #COVID19 kill?
Not only the lungs. The virus (or the host response to it) can injure other organs: heart a… https://t.co/cKyWTQixoh"
iamfred9ice,2010-10-23 01:57:12,Lagos state,The fear of Covid 19 is the beginning of wisdom is na lie ask my mad man friend @MC2kingdom as e dey go 🤣🤣🤣… https://t.co/H7cOVMf6p0
fahmigustiawan,2009-11-16 04:04:14,Jakarta,"A year ago before Covid-19 come to Jkt...We can go to Taman Suropati to have morning/evening ""walking by"" in the ga… https://t.co/O94RG7RAH7"
missnorton,2012-11-20 07:01:53,Bexhill,#thepostoffice #bexhill #night #photoshoot #deserted #coronavirus #nightlife #nightphotography  #harriscamera… https://t.co/ct99faM1hD
toye_alabi,2012-06-19 09:05:52,"Ibadan, Nigeria","For this God is my God, for ever and ever, He will be my guide from now till the end.
Happy birthday to me.
Heavenl… https://t.co/hXo6Hy1XBB"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤ I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a her… https://t.co/bWioxylF0s
bernardlim108,2014-03-08 10:02:08,Singapore,Parents’ craving - Braised Duck from Lek Kee Duck at People’s Park #familylunch #circuitbreaker #family… https://t.co/aZO8HTDVwu
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/zLkHONAIt7
musaddiqmalek,2010-07-07 20:33:06,"کراچی, پاکستان","Miss this 😥😪
.
.
.
.
#JPNA2 #uzzi #kubrakhan #musaddiqmalik #directingactors #covid19 #everydayisthrowbackday @ Six… https://t.co/n2vICcEWwp"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/QBFvtHzvIS
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!… https://t.co/lBpAtzCoLi
kapil_kapadia,2013-04-25 06:28:29,New YorK,"Trying to maintain my sanity in these difficult and unpredictable times. 
.
.
.
#homequarantine #lockdown2020… https://t.co/SWtzdlhVxR"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #TogetherAtHome ! https://t.co/xtk2z0qPeu
VirallyAds,2015-12-06 19:53:53,"Washington, DC",I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/Sqq8NuFVer
badenchalmers,2009-02-24 22:48:04,Awabakal lands,"Each day I'm going to post a pic of something I really miss and won't ever take for granted again.

Love hanging ou… https://t.co/sJtKJ7Rp7G"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus!… https://t.co/5XrGDhbKck
ArrizKhanonline,2019-04-05 12:16:35,"Ajmer, India ","#Repost @alluarjun

・・・
Thank you Switzerland 🇨🇭 especially Zermatt for showing solidarity for India 🇮🇳 in its figh… https://t.co/tYBhBeSGjR"
aligolroo,2012-02-24 11:04:54,United States,"Empty streets ...
Many cities around the world are fighting #Coronavirus #epidemic, as per the Medical advices… https://t.co/9pEon7p0z4"
sariui10,2010-07-15 08:14:59,"Jakarta Selatan, DKI Jakarta","Isolated inside the tree, no corona back then, just crazy crowd
.
.
#sarifunventuredairy 
#lockdown 
#tbt… https://t.co/bVUol8JiEU"
VirallyAds,2015-12-06 19:53:53,"Washington, DC",❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!… https://t.co/rSWDb8DV8j
profluigimarino,2012-12-28 20:41:36,Chirurgo Oculista Milano Roma ,"2 COVID phenotypes 

Type L:
↑ Compliance 
↓ Elastic resistance
↓ Recruitability

Type H:
↓ Compliance 
↑ Elastic r… https://t.co/DOOjJsjRc5"
LanceRaymundo,2010-07-04 09:49:05,philippines,"#Repost iskinaestheticlifestyle with @get_repost
・・・
iSkin aesthetic brand ambassadors says ""NO TO COVID-19""
Lance… https://t.co/UFG9iOkzZV"
MartinK977,2009-07-03 18:03:03,,"Don't forget it. Especially not now. 

#Liebe #Love #Corona #Covid_19 #StayInside  #StayHealthy #BleibtZuhause… https://t.co/yBRuryQu6u"
IntrovertedMe4,2017-01-16 09:56:14,Serowe,"Been A While❤

I hope you all are doing as well as possible with this COVID-19 Virus causing madness throughout the… https://t.co/W4O7Srqb7N"
JamieBeemanFans,2011-06-01 14:26:00,USA,"Corona Beer!  Corona Virus?  Duh!?  Different?  Or, Same?  Dunno!
  
Night of Saturday, April 18, 2020.
Virginia Be… https://t.co/JUwY1Wc49H"
suprimaturbo,2016-08-17 10:13:13,"Selangor, Malaysia","Happy sunday fundays
#chickenrice
#covid19
#coronavirus2020
#stayathome
#kitajagakita @ Sungai Buloh Country Resort https://t.co/TxyvtWyyWb"
JamieBeemanFans,2011-06-01 14:26:00,USA,"Corona Beer!  Corona Virus?  Duh!?  Different?  Or, Same?  Dunno!
  
Night of Saturday, April 18, 2020.
Virginia Be… https://t.co/NSBOr4fBWP"
edzannasir,2011-04-15 14:52:24,,Mark your calendar and read with your family #jombaca2020 #malaysiamembaca #refleksidiri #besociallyresponsible… https://t.co/5mi2OE1uUD
pidybi,2013-03-30 17:25:49,"Warszawa, Polska",#Business #Coronavirus fundraiser: Help support photographers with these incredible prints https://t.co/Z9udszAAmo #fastcompany
Andrew_Matthews,2009-01-07 15:13:59,"Hanoi, Vietnam",So true. Thought for the day. #nlp #mind #thoughts #thoughtforthedsy #tftd stay safe everyone #covid19 @ Ecopark https://t.co/XWKVqPC8xU
Mishka_Tarkar,2017-10-12 06:27:41,"Los Angeles, CA","#transition from #geekgirl👩‍💻 to #badass 👸
💃🏻Bazigar me #bazigar 
.
.
.
#tiktoker #mishkatarkar #youtuber #trending… https://t.co/wZyoTAhXlU"
dcphotolv,2009-06-28 21:16:35,Las Vegas,"Night's in Vegas before the rona virus📸

#raesremmurd #swaelee #slimjxmmi
#draisnightclub #sremmlife #ciroc #hiphop… https://t.co/3ehoEgWjO8"
WaveDirect1,2011-09-29 14:45:06,"Ontario, Canada","""4 Critical Tools to Stay Organized and on Top of #RemoteWork During the COVID-19 Pandemic""

https://t.co/aW6gBuTyML via @hackernoon 

#WFH"
ysktkhs6,2010-03-29 14:51:32,渋谷,".
wearing a mask on!
COVID-19 infection prevention measures.
.
.
.
.
.
.
#今日もX日和 
#instagram 
#instagramjapan… https://t.co/Y2L46wMJuK"
_alexatoni,2011-07-18 22:32:52,Starbabyxx,"4.18.2020 

📸: every_milestone_photography 

#Corona #tucson #photography #tucsonphotography #model ? @ Catalina Fo… https://t.co/FrS5F4cJzJ"
_cirrus_minor_,2009-09-12 16:02:12,"46.869100,103.848242",💾 ⓈⓀⓎ ⓉⒺⒸⒽ Facebook to alert users who interacted with COVID-19 misinformation - https://t.co/yCdv8Y7jXS
popbunka,2010-01-25 10:55:53,浜松市中区元浜町92エンブレム元浜ビル１F ,Need some exercise after staying inside all month ... a beautiful day for cycling with the large wheel bicycle. Kee… https://t.co/3zyLQhJkJH
chrisgeorgiev,2009-05-07 15:54:27,"Seoul, Republic of Korea",Forsythia yellow and cherry blossom white is my favorite color combination in April. It brings so much life and hop… https://t.co/ks5yO7iGqH
DrKagodu,2019-04-12 11:00:17,"Bengaluru, India","Love is all around us!! At times of Corona! 
#untiltomorrow #COVID19 #LOVEYOURPETS #staysafe #stayhomesavelives… https://t.co/PZiNARnlKn"
DonMcKenzie,2008-11-28 08:12:56,"Brooklyn, NY",Big thanks to @teodrossavery for generously donating to the #coronavirus #covi̇d19 #livestreaming #pool. We’ve perf… https://t.co/Vhas2Z0Rmn
INBuddhistTempl,2013-05-17 19:21:46,"7528 Thompson Rd, Hoagland, IN","Fundraising Rice and Lentil Bags for Poor Villagers in Srilanka during Curfew Covid19.

Bhante Aluthnuwara Anuruddh… https://t.co/CKMpivDN4T"
tarunaturals,2009-04-10 07:13:44,"Govandi, Mumbai",The decision of PM Narendra Modi to extend the lockdown until 3rd May 2020 was a must to curb the spread of COVID-1… https://t.co/1IoTPU6VTP
chitown_sarah,2013-09-24 21:00:16,"Dallas, TX","#TyeDye #CoronaVirus #Masks are #Ready &amp; Already going fast! 

Soon it will be a requirement! Keep 1 in your car!… https://t.co/HJJU0eUqTI"
miiacom,2008-08-28 16:42:03,"Nashville, TN","#Nashville, an empty, eerily quiet Broadway on a Saturday afternoon in the time of #COVID19 @ Downtown Nashville https://t.co/mkPzAWMuTH"
MrAdam238,2014-08-20 14:12:54,"Sydney, New South Wales","Can't believe it's only been 6 weeks since I took this photo of #Uluru 

baxter7015 were lucky to just get this tri… https://t.co/Aw1IQraqYl"
aristonorganic,2009-06-04 09:44:58,"Simon's Town, South Africa",Day 24 #sunday 19 March 2020 #lockdownsouthafrica #covid19 Cases  3034. Recovered  903. Deaths 52 #timelapseiphone… https://t.co/Lg6buYgJ42
picfximages,2013-09-12 23:11:17,"Salt Lake City, Utah","I am in a New York State of mind. This is looking directly up at the 14th St., Union Square subway station. I was t… https://t.co/HuL7nNWBaC"
DJ_VanLear,2008-12-18 11:09:51,Nashville (ATL & KY),"Coming out of #quarantine like....
#killbill
#coronavirus #Beatrixkiddo #PaulaSchultz @ Aylesford Place - Woodland… https://t.co/AADwvBuUbJ"
kellieyraines,2008-05-05 03:18:25,Northern California,"When #covid is your #filter. @ Woodside, Sacramento https://t.co/1vxWVD3F9H"
RejoiceWellness,2013-11-18 19:58:54,"Mumbai, Maharashtra, India","#lockdown #recipe

As we all are fighting Corona by staying at home; here is a fun healthy recipe to sort out your… https://t.co/m5fJozuF10"
jessehyperactiv,2011-01-10 19:35:37,Southern California,The BubbaBear had a glorious time at his DriveBy Bday party.  Big thanks to everyone who drove by!  He was overwhel… https://t.co/RujeqAXMul
Joseph_Santoro,2009-01-17 21:10:13,"Washington, DC 20009","To avoid hostile takeovers amid COVID-19, India mandates approvals on all Chinese investments...

https://t.co/ns8W331gRe"
AzziemTheDream,2009-02-23 09:23:08,"Renton, WA","Protesting is reckless and will be endangering lives.  If you don't stay Six Feet apart, you can be Six Feet Under.… https://t.co/WLfAPl9Qdl"
hellosuratcity,2019-01-30 07:14:07,"Surat, India","#Repost sandeshnews 
・・・
#Coronaupdate #COVID19 #coronapandemic #CoronaPositive @ Surat, Gujarat https://t.co/yfvLfzbAzd"
schmoron13,2010-08-26 22:50:07,"Lafayette, CA","Day1609
010/Not quite art...art: Antinous in the time of Covid.
Collab with mittensgalore and JLR pryorjohnsonrareb… https://t.co/grl8ubVuGu"
Evelinebayu,2009-06-18 01:07:13,Surabaya,"Due to corona pandemic, piggy bank needs to have liposuction 😂 for her health.
(Opo hubunganne 😆) @ Surabaya, Indon… https://t.co/mP3N6VX7BH"
joedizza,2009-09-07 07:44:41,Lost in the world.,Saturday night fun with mar_isanchez. Thanks azlotusart. Song by @BishopLamont @scoopdeville and @therealryu @ Coro… https://t.co/OuBwgQPVZ2
MusicNewsWeb,2009-03-31 10:32:34,London,https://t.co/cGbkkwFHAS Rita Wilson says it 'made it that little bit easier' that Tom Hanks had coronavirus at the… https://t.co/a07T3FzoVs
angelino_xfit,2013-11-18 06:24:07,"Valley Village, CA",Memories!!..... Happy Birthday Andrew. We Miss OUR ANGELINO CROSSFIT FAMILY!! It’s a good day to pray for the END o… https://t.co/hsKcaw467m
Ingatefreehouse,2017-08-08 13:48:35,"Beccles, England","Think Charlie has had enough....
#covid19 #theingatefreehouse #pubdogs #reallifepub #inapub #staysafe #properboozer… https://t.co/mJ1xts0zQc"
thephotorangers,2014-08-01 13:58:22,"Phillip Island, Australia","Take comfort in yourself. Stay safe, stay healthy. #stayhome #staysafe #covid19 #phillipisland #wellbeing @ Cape Wo… https://t.co/lnHfxE4G6H"
alexanderrusli,2009-08-22 13:37:35,Jakarta,During #covid-19 #psbbjakarta barbershops and hair salons are all closed. A dear friend @imanisk recommended that I… https://t.co/gpIsbKqToJ
HiroRainmaker,2007-07-02 12:08:32,"Tokyo or Chiba, Japan","Just running only along the riverside, staying away from crowded places &amp; Coronavirus. #花見川 #新川  #Runkeeper… https://t.co/oL4bUeQGzw"
hellosuratcity,2019-01-30 07:14:07,"Surat, India","#HelloSurties

POSITIVE Patient 56 years Rizwanaben Rafiqbhai (Saniya Residency, Rander Gorat)
passed away. 3 Death… https://t.co/51hqvzprrx"
jstcallmeShiro,2010-06-07 09:55:25,Universe,"I miss the unplanned Sakura Viewing last month. 
Hope you all are doing well despite the Corona Virus. 

😁✨… https://t.co/Dn9MkWyfYn"
clemmie_telford,2011-03-30 12:44:30,"London, England","NEW LIST: ‘CHILD POVERTY DURING COVID-19’. littlevillagehq is a London based charity that works like a food bank, b… https://t.co/WWOe18QLZw"
